   1.8422667e+00   1.7440083e+00   1.9315984e+00   1.6728510e+00   1.1595869e+00   1.4882003e+00   1.2076966e+00   9.0577488e-01   8.9014183e-01   7.3569228e-01   9.6341271e-02  -2.7302330e-02  -9.7893604e-01  -1.3966827e+00  -1.2859366e+00  -1.1235236e+00  -7.5468963e-01  -1.4933529e-01  -2.9387989e-01  -1.6615955e-01  -3.8599886e-01  -6.0829401e-01  -1.4570873e-01  -3.5635744e-01  -7.2442494e-01  -8.6403352e-02  -2.3808223e-01  -3.4726913e-01  -4.6175789e-01  -3.4001467e-01  -6.1363084e-02  -2.3291790e-01  -8.6657728e-01  -8.1097402e-01  -3.3292943e-01  -7.9770843e-01  -6.1023047e-01  -1.1651519e+00  -1.1498412e+00  -5.6440591e-01  -8.5202523e-01  -1.5947382e-01  -1.1993010e-01  -7.4668491e-01  -7.6466165e-02  -3.8180449e-01  -6.5936225e-01  -1.4453792e+00  -1.3817316e+00  -7.9351698e-01  -4.1049592e-01  -2.4649057e-01  -1.3492833e-02  -5.6452106e-01  -3.3841644e-01   3.2797755e-01  -2.2898318e-01  -8.0915970e-01  -9.1807938e-01  -6.1544166e-01  -8.7606380e-01  -1.0275598e+00  -1.4088019e+00  -8.3139754e-01  -2.8671461e-01  -3.6680846e-01  -6.4597674e-01  -4.4468416e-01  -5.9703357e-01  -6.8544308e-01  -2.5127124e-01  -2.1945492e-01  -1.2354323e-01  -1.6668677e-01  -5.0927394e-01  -7.0132338e-01  -1.0428863e+00  -1.1222050e+00  -1.2039905e+00  -1.2197034e+00  -8.2166155e-01  -7.7310936e-01  -1.0584984e+00  -1.0798967e+00  -7.0509960e-01  -8.0477815e-01  -5.2189965e-01  -1.9104700e-01  -6.1390537e-01  -4.3295768e-01   1.3195422e-01   8.6685928e-02   7.8125033e-01   1.0062660e+00   6.1705695e-01   3.6720839e-01   2.4625898e-01   7.4830937e-01   5.9054870e-01   8.8378436e-01   1.9689172e+00   1.7585950e+00   1.8345051e+00   2.0878241e+00   2.4921132e+00   2.0650851e+00   2.0314590e+00   1.7528626e+00   1.2026474e+00   1.2740859e+00   1.3473983e+00   2.1594317e+00   1.6744096e+00   1.5346579e+00   1.4248379e+00   1.1305157e+00   7.5718312e-01
  -1.7524442e+00  -1.8760266e+00  -1.8439599e+00  -1.7859700e+00  -1.6494834e+00  -1.6235255e+00  -1.6322035e+00  -1.7748923e+00  -1.9588769e+00  -1.7952235e+00  -1.6783640e+00  -1.5341456e+00  -1.3629105e+00  -1.1199374e+00  -1.1716642e+00  -1.0351412e+00  -9.8219664e-01  -7.7563648e-01  -8.3357617e-01  -6.9873817e-01  -7.5070273e-01  -7.6874569e-01  -6.9264030e-01  -8.7961773e-01  -8.4185658e-01  -8.4763339e-01  -7.9793752e-01  -9.7732270e-01  -7.4671001e-01  -8.1105712e-01  -1.0607096e+00  -9.2810987e-01  -8.9358973e-01  -9.2290253e-01  -9.5436725e-01  -9.6187291e-01  -1.1376021e+00  -7.1524793e-01  -5.0111019e-01  -4.3120219e-01  -2.6485459e-01  -1.0729905e-01  -4.0523025e-02   2.8217949e-01   1.1565723e-01   2.0058180e-01   1.3502211e-01   1.2340836e-01  -1.3617316e-01  -2.8901119e-01  -1.4186956e-01  -9.0600510e-02  -2.0513167e-01  -3.7055077e-01  -1.5503287e-01   1.4014169e-01   7.4864833e-02  -1.0162516e-02   2.0866139e-02   1.8955096e-01   9.4727223e-02  -3.1531652e-01  -2.6799382e-01  -3.8391475e-01  -2.2002682e-01  -1.6461060e-01  -1.3447658e-01  -5.4753687e-01  -2.5494541e-01   1.1219180e-01   1.9419420e-01   3.2124709e-01   2.6968615e-01   3.7343017e-01   4.1137219e-01   3.9864560e-01   5.3243591e-01   7.9040924e-01   8.4119280e-01   9.8894808e-01   1.1861362e+00   1.2600663e+00   1.4950330e+00   1.3474466e+00   1.1167746e+00   9.8166593e-01   1.0627424e+00   1.1746336e+00   1.2953300e+00   1.3410647e+00   1.0509208e+00   1.0708565e+00   9.9292188e-01   1.0355295e+00   8.3951085e-01   9.8044678e-01   9.4960579e-01   1.0025841e+00   1.0206787e+00   1.0219721e+00   1.0646009e+00   1.0726801e+00   1.0415135e+00   1.1398447e+00   9.5959081e-01   9.4666192e-01   9.5756864e-01   1.0982326e+00   9.1439046e-01   1.1413836e+00   1.2613593e+00   1.1585187e+00   1.2170669e+00   1.4204412e+00   1.6955650e+00   1.8223273e+00   1.8574655e+00
  -2.5306518e+00  -2.6642977e+00  -2.7628878e+00  -2.3895299e+00  -2.2795467e+00  -2.2324738e+00  -2.0399811e+00  -1.8908874e+00  -1.9187722e+00  -1.4953772e+00  -1.7423829e+00  -1.3999858e+00  -1.0069441e+00  -1.2174810e+00  -1.2947005e+00  -7.9270397e-01  -3.2584214e-01  -3.7074003e-01  -7.3297286e-02   1.7234061e-01   3.1888781e-01   4.7058150e-01   7.3285681e-01   3.3414638e-01   4.9952735e-01   7.9933493e-01   1.8459573e-01   5.1634658e-02   8.5524171e-02   4.6290845e-01   1.0039354e+00   5.8408211e-01   3.6728448e-01   3.7346867e-01   7.6383037e-01   5.9265529e-01   7.4818611e-01   3.2476083e-01   3.5802630e-01   4.5893999e-01   2.9337652e-01   4.5005032e-01   4.4288948e-01   3.3163643e-01  -2.4753656e-01  -1.8042563e-01  -6.9402234e-01  -7.5404991e-01  -9.2367443e-01  -1.3285276e+00  -1.7560069e+00  -1.5657613e+00  -1.2900134e+00  -9.8354444e-01  -8.8906722e-01  -8.1649114e-01  -4.1380789e-01  -2.6789941e-01   5.5196256e-02   3.9713804e-01   7.4282253e-01   5.6921530e-01   9.5274192e-01   1.3353407e+00   1.8455985e+00   1.3785234e+00   1.8871456e+00   1.7390956e+00   1.3462771e+00   1.3252500e+00   1.6129591e+00   1.1943192e+00   9.8680710e-01   8.3395214e-01   8.9945727e-01   7.5791678e-01   1.1524852e+00   9.0328132e-01   8.8768675e-01   5.9252108e-01   8.1579933e-01   4.9223702e-01   4.9690655e-01  -1.6776751e-01  -3.4123726e-02  -3.0691281e-01  -9.6517053e-03   8.4833970e-02   6.1450598e-01   8.8431456e-01   9.3575249e-01   5.4657094e-01   3.5320038e-01   3.6001403e-01   3.2005234e-01   2.3920206e-01  -1.5581924e-01  -2.7227513e-02   2.9777165e-01   7.0279865e-02   1.1585197e-01   1.7134150e-01   1.6678500e-01   2.4009043e-01   2.8466660e-01   3.3541496e-01   5.6453134e-01   1.5017859e-01   1.5557544e-01   1.0617192e-01  -4.0542901e-01  -3.1355259e-01  -1.5389081e-01  -6.6175557e-02  -1.5575248e-01   1.6119020e-01   7.7118363e-01
  -1.2491040e-01  -2.0252484e-01  -4.6800127e-01   8.5982645e-02   2.0475577e-01   1.0719695e-01   1.8183175e-01   1.9301046e-01   1.0027928e+00   9.2563645e-01   1.4017972e+00   1.1962091e+00   1.4813961e+00   1.9492929e+00   1.9207896e+00   2.3344042e+00   1.9943000e+00   2.2233173e+00   2.0975655e+00   2.1296174e+00   1.6792133e+00   1.3864180e+00   8.3767134e-01   5.6214998e-01   7.6211516e-01   5.3648072e-01   2.9596149e-01   3.3138553e-01   1.1363768e-01  -5.1272698e-03  -6.3525827e-01  -3.3583599e-01  -2.1972086e-01   2.1408192e-01   3.4503922e-01   8.1065602e-01   6.0942042e-01   5.1879199e-01   5.9118586e-01   6.6309118e-01   6.7973584e-01   2.9162577e-01   2.6981061e-01   2.1057935e-01   1.7351167e-01   2.2754760e-01   6.1344772e-01   4.7717153e-01   3.5759569e-01  -1.1403530e-01  -5.2606121e-01  -3.2557023e-01   3.8923142e-02  -5.8228741e-02   2.7554131e-02  -4.7544964e-01  -2.3032042e-01   2.6937907e-01   3.3256094e-01  -6.2430439e-02   2.7967833e-01   1.4440077e-01  -1.7681446e-01  -1.3704845e-01   6.3288199e-02  -4.9697617e-01  -2.0091894e-01  -2.0953101e-01  -4.4350118e-01   5.7728171e-02  -7.5979353e-02  -8.9491894e-02   3.1319784e-01   5.8584279e-02  -6.5670335e-02   4.4344911e-01   6.9471745e-01   7.7872133e-01   1.0656775e+00   5.9035764e-01   4.6334263e-02  -4.0911525e-02  -1.3113650e-01  -3.8375585e-01  -2.2307282e-01  -6.2443166e-01  -4.8950864e-01  -1.5228122e-01  -5.2099789e-01  -1.4349239e-01  -3.3106468e-02   5.6190627e-03   3.6573664e-01  -2.5548351e-01   1.6495244e-02   1.6596170e-01  -5.0236457e-02  -1.4620545e-01  -7.1828424e-01  -5.7848747e-01  -8.4956193e-01  -1.0456572e+00  -1.6786587e+00  -1.9511741e+00  -1.9861473e+00  -1.8218204e+00  -2.3770588e+00  -1.9805548e+00  -1.4707884e+00  -1.1219088e+00  -1.3198852e+00  -1.6453917e+00  -2.2555686e+00  -2.0078931e+00  -1.7743347e+00  -2.4187944e+00  -2.8705898e+00
   2.0953503e+00   2.1064810e+00   2.0447156e+00   1.9370658e+00   2.0383747e+00   1.9103820e+00   1.8574092e+00   1.5039670e+00   1.2855648e+00   1.0440185e+00   9.8867930e-01   9.6688534e-01   1.0247111e+00   1.3070491e+00   1.0172511e+00   1.0244133e+00   9.9502014e-01   9.6041475e-01   8.7026860e-01   9.5959892e-01   9.2578643e-01   1.1461000e+00   1.3772493e+00   1.3895386e+00   8.5871324e-01   1.0511882e+00   9.4730324e-01   6.5311643e-01   9.9235628e-01   7.5897925e-01   8.9519200e-01   9.0769895e-01   1.0619864e+00   1.0869650e+00   8.4452179e-01   4.1054683e-01   5.3943169e-01   3.0409439e-01   2.8737419e-01   3.6709435e-01   5.4772495e-01   5.4088753e-01   7.4791387e-01   7.0631602e-01   5.4134733e-01   6.6961392e-01   3.0180469e-01   4.0378800e-02   1.3706569e-01  -3.5881901e-02   1.0754569e-03   1.3835143e-01   1.6972121e-01  -2.4457002e-02   2.6930072e-02   1.8444477e-01   1.1029080e-02  -2.3703629e-01  -3.4356728e-01  -6.5877128e-01  -6.3566674e-01  -5.6717722e-01  -3.0549299e-01  -4.4982145e-01  -4.1860718e-01  -4.4989806e-01  -2.5362472e-01   1.2790888e-02   9.0595097e-02  -8.6124620e-02  -1.3690690e-01  -2.3802831e-01  -1.0400774e-01  -1.4172186e-01  -2.2912515e-01  -2.6349973e-01  -3.6577193e-01  -4.2745253e-01  -4.4147001e-01  -5.2399415e-01  -9.4342826e-01  -1.1704660e+00  -9.8374599e-01  -9.6175184e-01  -8.8000629e-01  -7.0127438e-01  -9.7186446e-01  -1.2805087e+00  -1.4263886e+00  -1.2160350e+00  -1.2743244e+00  -1.1428562e+00  -1.1317492e+00  -1.0188443e+00  -1.0367134e+00  -1.0770628e+00  -9.0113961e-01  -1.0298957e+00  -1.0157764e+00  -1.2750116e+00  -1.2614630e+00  -1.3278957e+00  -1.3094061e+00  -1.2725043e+00  -1.2604359e+00  -1.2039042e+00  -1.0971977e+00  -1.2398563e+00  -9.6657742e-01  -8.7206516e-01  -6.5428958e-01  -9.3283538e-01  -1.2564112e+00  -1.1361681e+00  -1.2226895e+00  -1.6368389e+00  -2.1833613e+00
  -3.7880939e-01  -7.0735529e-01  -1.4977469e+00  -1.1309227e+00  -6.3452014e-01  -6.7532815e-01  -6.3306950e-01  -7.6952208e-01  -6.6470848e-01  -7.8058385e-01  -1.0004160e+00  -1.0918981e+00  -9.3870718e-01  -7.9772488e-01  -9.2405670e-01  -4.7732969e-01  -2.3510164e-01  -7.1773663e-01  -6.5551029e-01  -5.7171948e-01  -4.1901543e-01  -7.4733319e-01  -2.4023321e-01  -1.6743772e-01  -1.3182084e-01   5.1272724e-01   2.1375608e-01   3.6078841e-01   5.3411431e-02  -3.6142428e-01  -3.4930576e-01  -3.0866126e-01  -5.2016708e-01  -2.5210888e-01  -5.5452203e-01  -1.1674917e+00  -1.4267434e+00  -1.0280337e+00  -8.7688730e-01  -5.5873931e-01  -1.1505601e+00  -5.9619008e-01  -5.1830244e-01  -4.6266926e-01  -2.0569115e-02  -2.1920704e-01   6.0411649e-02  -1.6972585e-01   2.0600207e-02  -3.6445514e-01  -2.3893573e-01  -4.6935232e-01  -1.6104362e-01  -1.9755539e-01  -2.9741310e-01  -5.9690903e-01  -4.2967073e-01  -6.0528172e-01  -4.5204196e-01  -3.5303458e-01  -3.7505235e-01  -2.3665642e-01   2.3458772e-01   4.8199706e-01   1.3417344e-01   7.6997651e-01   1.2268541e+00   1.0990987e+00   1.2441038e+00   1.4125933e+00   1.7082097e+00   1.1517220e+00   1.7738067e+00   1.6286137e+00   1.9577635e+00   1.6221106e+00   1.9008152e+00   2.5237835e+00   2.2980431e+00   2.9289457e+00   2.4833852e+00   2.0942154e+00   1.8942486e+00   2.0006370e+00   1.2397596e+00   1.2938053e+00   1.1428921e+00   3.0863253e-01   3.4397891e-01   6.9696319e-01   2.9910436e-01   1.4672872e-01   2.9236733e-01   3.0316719e-01   6.8801711e-01   5.2971385e-01   4.5330338e-01   7.0346423e-01  -4.1710585e-02  -1.4597369e-01   6.6172845e-01   5.7159841e-01   1.1274163e-01  -6.6096740e-02  -2.7173537e-02  -5.7666139e-01  -2.0607394e-01  -5.1109852e-01  -6.3290433e-01  -1.1645614e+00  -9.5331193e-01  -8.4336202e-01  -1.8273372e+00  -1.3644975e+00  -1.3795416e+00  -1.7463579e+00  -1.7853654e+00
  -2.4618076e-02   1.2151642e-01   1.9920812e-01   2.3700226e-01   1.6958812e-01   4.0010241e-01   3.1412551e-01   1.3389150e-01   2.4501960e-01  -1.2198129e-01  -6.4315136e-01  -8.6057044e-01  -6.8486826e-01  -6.5749435e-01  -7.6721698e-01  -7.2246266e-01  -1.5059958e+00  -1.4089124e+00  -1.3461826e+00  -1.1850878e+00  -7.4899763e-01  -9.6955348e-01  -7.7762537e-01  -1.0961770e+00  -1.2694645e+00  -1.6454496e+00  -1.3668380e+00  -1.4187141e+00  -1.3705781e+00  -1.1195651e+00  -9.0617402e-01  -7.5871479e-01  -3.5981338e-01   1.2649358e-01  -1.7778075e-01  -5.6965283e-02  -4.2593176e-01  -4.8494636e-01  -5.1705748e-01  -2.2550335e-01   1.0889786e-01  -1.3253170e-01   6.3963909e-01   8.7427255e-01   6.9347024e-01   9.4076233e-01   7.9186692e-01   3.8294422e-01   6.4763459e-01   7.1368531e-01   2.6749748e-01   5.7170229e-01   4.1515618e-01   5.7012352e-01   7.9711936e-01   6.4595951e-01   1.2699824e+00   7.7876709e-01   4.3150547e-03  -2.5170199e-02   1.9050233e-01   1.6165073e-01   1.5357996e-01   4.2268398e-01   4.9881706e-01   1.3645593e-01   5.3096767e-01   1.4474425e-01  -1.3012536e-02  -7.6340527e-01  -1.0113360e+00  -9.9085501e-01  -8.7488004e-01  -8.8253892e-01  -9.6122552e-01  -1.0431177e+00  -1.1227672e+00  -1.3160276e+00  -1.2711363e+00  -1.2161243e+00  -1.7172016e+00  -1.6522731e+00  -1.5215009e+00  -1.4405032e+00  -1.1164219e+00  -8.6671103e-01  -1.0206298e+00  -9.5258148e-01  -3.4561280e-01  -2.1708500e-01   9.5663234e-02   1.8111962e-01   1.3656213e-01   5.1152467e-01   3.7099317e-01   8.9606869e-01   9.3534188e-01   1.3760392e+00   1.0635070e+00   6.7931429e-02   4.1596069e-01   8.1559679e-01   1.3684812e+00   1.5157405e+00   1.8845445e+00   1.5394640e+00   1.5599927e+00   1.6721592e+00   1.4975608e+00   1.3088977e+00   1.4136740e+00   1.7565916e+00   1.8869372e+00   1.8936488e+00   2.0395927e+00   2.2645126e+00   2.3307898e+00
   1.5786916e+00   1.7100044e+00   1.7917555e+00   1.6010128e+00   1.4938427e+00   1.4566678e+00   1.4755269e+00   1.5420904e+00   1.5138456e+00   1.4047416e+00   1.3539529e+00   1.4612321e+00   1.4384747e+00   1.4439100e+00   1.5840541e+00   1.4394542e+00   1.0999789e+00   9.1863106e-01   1.0337820e+00   8.7762594e-01   1.0328029e+00   1.1181682e+00   1.1588336e+00   1.3729510e+00   1.2373385e+00   1.2685193e+00   1.1512277e+00   1.0636649e+00   8.5444335e-01   6.6265021e-01   4.0479631e-01   2.6331021e-01   2.2186690e-01   1.3646336e-01   7.2604645e-02   1.1383784e-01  -2.0623302e-01  -8.7531650e-02  -3.8804476e-01  -3.4690821e-01  -5.7053811e-01  -7.8044342e-01  -8.4960564e-01  -9.7198856e-01  -1.0042822e+00  -1.0399165e+00  -1.1585105e+00  -1.2945149e+00  -1.1751809e+00  -1.0934051e+00  -1.3673334e+00  -1.3487059e+00  -1.4527984e+00  -1.3976125e+00  -1.3546890e+00  -1.3744453e+00  -1.3915505e+00  -1.2981650e+00  -1.3189831e+00  -1.3469540e+00  -1.4732531e+00  -1.5744278e+00  -1.6031095e+00  -1.4920552e+00  -1.4939742e+00  -1.4113456e+00  -1.3332075e+00  -1.0971908e+00  -1.1417981e+00  -1.1576079e+00  -9.4237629e-01  -8.9981394e-01  -1.1593859e+00  -1.0259586e+00  -9.8861434e-01  -9.2855604e-01  -8.5047642e-01  -6.6682871e-01  -6.3582770e-01  -6.8170596e-01  -3.8044467e-01  -2.6493420e-01  -3.2923080e-01  -2.5413116e-01  -2.6293310e-01   3.4056765e-02   4.2718311e-02  -8.5342940e-02   1.0598410e-01   2.6323655e-01   1.7817512e-01   2.3723990e-01   1.0164554e-01  -3.9500246e-02  -1.0345219e-01  -7.3970427e-02  -2.1651633e-02   1.1318370e-01   3.0745005e-03   1.2517308e-01   1.7001449e-01   2.6693332e-01   9.3311757e-03  -7.0096869e-02  -3.3425849e-02   1.0263285e-01   1.8212364e-01   2.3398351e-01   5.1648084e-01   5.0502140e-01   6.3709545e-01   7.9101987e-01   8.8125540e-01   7.6732492e-01   8.5396222e-01   9.2459567e-01   6.9595227e-01
  -1.2980438e+00  -1.2165582e+00  -1.3349955e+00  -1.2831730e+00  -1.1627680e+00  -1.2203703e+00  -1.0730807e+00  -9.2477017e-01  -9.9289756e-01  -1.0398602e+00  -1.4353041e+00  -1.3158979e+00  -9.1923781e-01  -7.3491012e-01  -4.4646344e-01  -3.6919678e-01  -4.9228601e-01  -6.8104972e-01  -6.4949332e-01  -5.1945493e-01  -2.6244744e-01  -2.9817503e-01  -3.9702799e-01  -4.3792639e-01  -2.3600140e-01  -2.0843143e-01  -1.6078952e-01  -3.8647486e-01  -8.7390028e-01  -8.7645169e-01  -1.2642734e+00  -1.2998766e+00  -1.2072187e+00  -1.3985722e+00  -8.9010508e-01  -6.2845477e-01  -6.4217532e-01  -8.4988132e-01  -1.0327838e+00  -1.0513184e+00  -9.8713158e-01  -1.1020546e+00  -1.1744600e+00  -8.0560045e-01  -8.8706240e-01  -1.0205902e+00  -1.1254173e+00  -1.2537224e+00  -1.1624222e+00  -1.0946710e+00  -4.0927006e-01  -3.9087941e-01  -4.1269698e-01  -5.9438088e-01  -3.9731550e-01   7.0815538e-02   5.9096113e-02   1.2435648e-01  -8.3012905e-02  -1.7728261e-02   1.9657509e-01   1.6723437e-01   1.0405035e-01  -4.8197245e-02   1.4532799e-01  -1.2299479e-01   2.3004330e-01  -1.9791186e-02   3.4981318e-01  -3.2969382e-02   1.0496014e-01   1.0805608e-01  -2.6846338e-02  -1.5693819e-01   1.5663680e-02   1.8066496e-01  -1.4784879e-01  -4.4878679e-01  -2.7339689e-01  -3.7235930e-01   1.4628511e-01   2.6672019e-01   4.9143442e-01   2.1120182e-01   3.7067745e-01   5.0877551e-01   6.6254127e-01   4.9282474e-01   1.1443564e+00   9.3446771e-01   1.1455628e+00   1.2762626e+00   1.0540304e+00   1.1260504e+00   1.3307493e+00   9.6731839e-01   1.2778963e+00   1.3175008e+00   1.4393617e+00   1.3336728e+00   1.7335307e+00   2.0885697e+00   1.6337667e+00   1.5270388e+00   1.8604715e+00   1.3807540e+00   1.4010772e+00   1.1699274e+00   1.1545630e+00   1.6639890e+00   1.7391446e+00   1.8305166e+00   1.8615303e+00   1.8882235e+00   2.2432966e+00   1.7587859e+00   1.7911092e+00
  -5.6198902e-01  -1.1736687e+00  -1.2744855e+00  -1.0084614e+00  -7.1451309e-01  -8.5540452e-01  -7.0974268e-01  -4.8345985e-01  -4.1491632e-01  -2.2520657e-01  -2.4968577e-01  -2.9783094e-01  -2.7834949e-01  -1.3386761e-01  -2.3817396e-02   7.2939760e-02  -7.1596699e-03  -3.6805105e-03  -8.4721033e-02  -1.3550806e-01  -1.2529085e-01  -3.4438539e-01  -5.8101823e-01  -4.7902034e-01  -3.8635804e-01  -5.0874163e-01  -1.6246078e-01  -3.8657617e-01   1.6938399e-01  -2.1335779e-01  -2.6907046e-01  -4.0037762e-01  -6.7101707e-01  -4.7823337e-01  -3.7524879e-01  -8.9659476e-01  -1.2937299e+00  -1.1396081e+00  -1.0976168e+00  -9.3453852e-01  -1.1285333e+00  -8.7887817e-01  -4.0761793e-01  -3.4907586e-01  -6.7085239e-01  -7.8814819e-01  -1.1043297e+00  -1.2193677e+00  -9.6571035e-01  -1.1913442e+00  -8.4933515e-01  -1.0860074e+00  -1.0307537e+00  -7.7237092e-01  -8.4304370e-01  -9.0107572e-01  -1.3289215e+00  -1.4541308e+00  -1.3123204e+00  -1.2044788e+00  -1.0655914e+00  -1.1778002e+00  -7.8306399e-01  -6.9278584e-01  -2.4388585e-01  -6.8528600e-02  -2.1257933e-02  -2.2401460e-01  -4.0153065e-01  -7.5467878e-01  -6.1948577e-01  -4.7820414e-01   2.4494623e-01   8.2972576e-02  -5.2391507e-02  -5.9681000e-01  -3.0109487e-01  -1.4795811e-02   1.1741896e-01  -1.0604197e-01   2.0481563e-01   4.1049774e-01   5.1525295e-01   3.7118308e-01   4.5544947e-01   2.6854731e-01   4.9998284e-01   4.2653981e-01   4.9580275e-01   3.3551394e-01   7.1528827e-01   7.6344997e-01   9.3363632e-01   1.0070418e+00   1.2253593e+00   1.1070779e+00   7.8597132e-01   6.5731645e-01   1.1405726e+00   1.7278190e+00   2.0294673e+00   2.2128896e+00   2.4310874e+00   2.4075966e+00   2.0074568e+00   1.9464505e+00   1.8903803e+00   2.1658229e+00   1.8149860e+00   1.8405574e+00   1.5691194e+00   2.2763700e+00   1.8256190e+00   1.7959828e+00   1.4710882e+00   9.1255017e-01   1.1357661e+00
